0.6875,0.75,0.71,5.925,0.6124031007751938
0.6875,0.75,0.71,5.925,0.6124031007751938
0.6875,0.75,0.71,5.925,0.6124031007751938
0.6875,0.75,0.71,5.925,0.6124031007751938
0.6875,0.75,0.71,5.925,0.6124031007751938
0.6875,0.75,0.71,5.925,0.6124031007751938
0.6875,0.75,0.71,5.925,0.6124031007751938
0.6875,0.75,0.71,5.925,0.6124031007751938
0.6875,0.75,0.71,5.925,0.6124031007751938
0.6875,0.75,0.71,5.925,0.6124031007751938
0.6875,0.75,0.71,5.925,0.6124031007751938
0.6875,0.75,0.71,5.925,0.6124031007751938
0.6875,0.75,0.71,5.925,0.6124031007751938
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
0.8125,0.875,0.83,7.774999999999999,0.8036175710594313
